pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,3.294909061506987
200–250,5.17771423951098
250–300,4.707012945009981
300–350,4.895293462810381
350–550,12.991355728227548
550–750,4.518732427209582
750–950,1.3179636246027948
950–1150,0.5648415534011978
1150–1350,0.0
1350–1550,0.09414025890019963
1550–inf,0.0
