mass_bin,count
0–100,35.30259708757486
100–200,1.6945246602035933
200–300,0.3765610356007985
300–400,0.09414025890019963
400–500,0.0
500–600,0.0
600–700,0.09414025890019963
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
