mass_bin,count
0–800,0.0676573894878183
800–1000,0.07445143696776658
1000–1200,0.08662410536934059
1200–1600,0.2024059978401259
1600–2000,0.1375794614689527
2000–2500,0.07133749853945695
2500–3000,0.027176189919793127
3000–4000,0.02094831306317387
4000–5000,0.005661706233290234
5000–inf,0.0008492559349935352
