mass_bin,count
0–100,0.00023208517432769847
100–200,3.215637957552449e-05
200–300,1.3981034598054125e-06
300–400,0.0
400–500,1.3981034598054125e-06
500–600,0.0
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
