mass_bin,count
0–100,0.002083631578947368
100–200,0.012312368421052631
200–300,0.012501789473684211
300–400,0.039399578947368424
400–500,0.03466405263157895
500–600,0.04583989473684211
600–700,0.06061473684210526
700–800,0.06648678947368421
800–900,0.060235894736842106
900–1000,0.08827021052631578
1000–1500,0.49268415789473685
1500–2000,0.5707256315789474
2000–inf,1.562913105263158
