mass_bin,count
0–100,10.777342714505087
100–200,0.6426834883138084
200–300,0.0850543611568876
300–400,0.02296922587391884
400–500,0.010461231586141255
500–600,0.007504796572666552
600–700,0.00454836155919185
700–800,0.0027290169355151097
800–900,0.0015919265457171475
900–1000,0.0013645084677575549
1000–1500,0.003183853091434295
1500–2000,0.00090967231183837
2000–inf,0.002274180779595925
