mass_bin,count
0–100,4.180056568662287
100–200,2.5378914881163883
200–300,0.8957264075704899
300–400,0.5971509383803266
400–500,0.14928773459508166
500–600,0.0
600–700,0.0
700–800,0.14928773459508166
800–900,0.14928773459508166
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
