mass_bin,count
0–800,0.2985754691901633
800–1000,1.7914528151409799
1000–1200,1.4928773459508164
1200–1600,2.5378914881163883
1600–2000,1.0450141421655716
2000–2500,1.0450141421655716
2500–3000,0.2985754691901633
3000–4000,0.14928773459508166
4000–5000,0.0
5000–inf,0.0
