mass_bin,count
0–100,0.0039539963199806795
100–200,0.0010341221144564853
200–300,0.00030415356307543685
300–400,9.124606892263106e-05
400–500,1.5207678153771843e-05
500–600,0.0
600–700,1.5207678153771843e-05
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
