mass_bin,count
0–800,0.002101547736602667
800–1000,0.0012149572852234167
1000–1200,0.0010179371849169169
1200–1600,0.0006895703510727501
1600–2000,0.00016418341692208335
2000–2500,0.00019702010030650004
2500–3000,6.567336676883334e-05
3000–4000,0.0
4000–5000,0.0
5000–inf,0.0
