mass_bin,count
0–100,0.0037762185892079173
100–200,0.001116447235070167
200–300,0.00029553015045975003
300–400,0.00013134673353766668
400–500,9.851005015325002e-05
500–600,0.0
600–700,0.0
700–800,0.0
800–900,3.283668338441667e-05
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
