pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,1.8388542695273336
200–250,2.06871105321825
250–300,2.06871105321825
300–350,1.6746708526052503
350–550,4.597135673818334
550–750,1.2806306519922501
750–950,0.5582236175350834
950–1150,0.16418341692208335
1150–1350,0.06567336676883334
1350–1550,0.0
1550–inf,0.0
