pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.03283668338441667
250–300,0.3283668338441667
300–350,1.3791407021455002
350–550,8.767394463639251
550–750,2.9224648212130835
750–950,0.6567336676883334
950–1150,0.2298567836909167
1150–1350,0.0
1350–1550,0.0
1550–inf,0.0
