mass_bin,count
0–100,0.0030340260115247143
100–200,0.0002228511837080127
200–300,2.4374348218063888e-05
300–400,5.803416242396164e-06
400–500,3.4820497454376986e-06
500–600,2.3213664969584656e-06
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,1.1606832484792328e-06
1000–1500,1.1606832484792328e-06
1500–2000,1.1606832484792328e-06
2000–inf,0.0
