mass_bin,count
0–800,0.0
800–1000,0.0
1000–1200,0.07896216216216217
1200–1600,0.4540324324324325
1600–2000,1.3917081081081084
2000–2500,4.510713513513514
2500–3000,41.30708108108109
3000–4000,18.111945945945948
4000–5000,0.0
5000–inf,0.019740540540540544
