mass_bin,count
0–100,20.951860903273328
100–200,7.884858972519438
200–300,1.6771670983192004
300–400,0.47011590055804325
400–500,0.1690650457069289
500–600,0.07444906275372153
600–700,0.0354519346446293
700–800,0.020515627753367446
800–900,0.011449231352445854
900–1000,0.007206622780219726
1000–1500,0.015459368222084251
1500–2000,0.0041844906465791955
2000–inf,0.0038939010183445294
