mass_bin,count
0–100,4.019811425636066e-05
100–200,1.330500964823205e-05
200–300,3.6801090516386523e-06
300–400,1.1323412466580468e-06
400–500,0.0
500–600,2.830853116645117e-07
600–700,2.830853116645117e-07
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,2.830853116645117e-07
1500–2000,2.830853116645117e-07
2000–inf,0.0
