mass_bin,count
0–100,0.0004030655906808781
100–200,6.0937056514595415e-05
200–300,7.708904739798215e-06
300–400,2.5696349132660715e-06
400–500,1.4683628075806124e-06
500–600,0.0
600–700,0.0
700–800,0.0
800–900,3.670907018951531e-07
900–1000,3.670907018951531e-07
1000–1500,3.670907018951531e-07
1500–2000,3.670907018951531e-07
2000–inf,0.0
