mass_bin,count
0–800,0.12271218005037623
800–1000,0.8589852603526337
1000–1200,0.24542436010075247
1200–1600,0.6135609002518811
1600–2000,0.0
2000–2500,0.24542436010075247
2500–3000,0.0
3000–4000,0.0
4000–5000,0.0
5000–inf,0.0
