mass_bin,count
0–100,0.000232080380009162
100–200,1.3261736000523543e-05
200–300,3.315434000130886e-06
300–400,0.0
400–500,3.315434000130886e-06
500–600,0.0
600–700,0.0
700–800,0.0
800–900,1.657717000065443e-06
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
