mass_bin,count
0–100,0.002002894927656245
100–200,0.0001794708716537854
200–300,7.178834866151416e-06
300–400,1.4357669732302833e-05
400–500,0.0
500–600,0.0
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,7.178834866151416e-06
