mass_bin,count
0–100,0.001350470593996685
100–200,4.988058281519904e-05
200–300,3.69485798631104e-06
300–400,3.69485798631104e-06
400–500,0.0
500–600,0.0
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
