mass_bin,count
0–100,0.9646540303407221
100–200,0.0744380111612927
200–300,0.012829309510311122
300–400,0.004905324224530723
400–500,0.0024091237315742604
500–600,0.0013755604334289911
600–700,0.0008657196856259522
700–800,0.0005287704785383003
800–900,0.0003596648839699656
900–1000,0.0003079236199602512
1000–1500,0.0007168058038418963
1500–2000,0.00024987244570544976
2000–inf,0.0003180194763523906
