mass_bin,count
0–100,6.8164445906035
100–200,0.6846482955947241
200–300,0.11618369648936487
300–400,0.03878044686076494
400–500,0.017756457376381287
500–600,0.009759602480480755
600–700,0.006047800656039469
700–800,0.0038264520738448774
800–900,0.0029522439221424898
900–1000,0.0018917291151592654
1000–1500,0.004643335100845469
1500–2000,0.0016337660540011836
2000–inf,0.0023073362692472856
