mass_bin,count
0–100,0.00023723035904890303
100–200,4.877633550538193e-05
200–300,5.542765398338856e-06
300–400,2.2171061593355423e-06
400–500,1.1085530796677711e-06
500–600,1.1085530796677711e-06
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,1.1085530796677711e-06
2000–inf,1.1085530796677711e-06
