mass_bin,count
0–100,36.84378996845338
100–200,1.0031724991410573
200–300,0.27359249976574296
300–400,0.0
400–500,0.09119749992191431
500–600,0.0
600–700,0.0
700–800,0.09119749992191431
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
