mass_bin,count
0–800,0.00217341498026897
800–1000,0.001086707490134485
1000–1200,0.00217341498026897
1200–1600,0.00869365992107588
1600–2000,0.0032601224704034548
2000–2500,0.00217341498026897
2500–3000,0.0
3000–4000,0.0
4000–5000,0.0
5000–inf,0.0
