mass_bin,count
0–800,0.016806939466956654
800–1000,0.007142712288974528
1000–1200,0.0036163831960766856
1200–1600,0.0025167751993666054
1600–2000,0.0005545436879960317
2000–2500,0.00013745099958876
2500–3000,3.7917517127933794e-05
3000–4000,2.369844820495862e-05
4000–5000,0.0
5000–inf,2.8438137845950347e-05
