pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.004306188914204391
250–300,0.016148208428266465
300–350,0.09796579779814989
350–550,1.211115632119985
550–750,0.9602801278675792
750–950,0.036602605770737325
950–1150,0.0
1150–1350,0.0
1350–1550,0.0
1550–inf,0.0
