mass_bin,count
0–800,0.2917442989373475
800–1000,0.2895912044802453
1000–1200,0.3810977189070886
1200–1600,0.7869560240708524
1600–2000,0.30573941290851175
2000–2500,0.15502280091135806
2500–3000,0.05921009757031037
3000–4000,0.04306188914204391
4000–5000,0.007535830599857684
5000–inf,0.006459283371306586
