mass_bin,count
0–100,0.0034797680425727837
100–200,0.0009279381446860756
200–300,0.0002651251841960216
300–400,0.00016570324012251352
400–500,6.62812960490054e-05
500–600,6.62812960490054e-05
600–700,0.0
700–800,0.0
800–900,3.31406480245027e-05
900–1000,0.0
1000–1500,3.31406480245027e-05
1500–2000,0.0
2000–inf,3.31406480245027e-05
