mass_bin,count
0–100,21.251773015382284
100–200,1.9395378773695053
200–300,0.2524548290377832
300–400,0.06606179421614265
400–500,0.0260588136461725
500–600,0.013318527891186744
600–700,0.007536106529176841
700–800,0.005156782329398996
800–900,0.00357372598930776
900–1000,0.002573651475058506
1000–1500,0.006166336222930233
1500–2000,0.0021044222006003257
2000–inf,0.00230822885516297
