sample,Passed events,Per-event weight,Expected yield,S_over_sqrtB,p_value
WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,295,1.156039603960396,341.0316831683168,40.55539089620369,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,7677,0.009870270270270272,75.77406486486488,9.011030270968053,1.0206483290560169e-19
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,15792,0.00018942105263157895,2.9913372631578947,0.3557289776793946,0.36102177082522413
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,15464,0.0001491,2.3056824,0.27419109610512665,0.39196888514792416
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,14067,0.0001510909090909091,2.1253958181818184,0.2527514670036625,0.4002301369224281
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,12029,6.826027397260273e-05,0.8211028356164383,0.09764531598658119,0.46110696973124315
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,10550,2.577e-06,0.02718735,0.0032331119397423147,0.4987101771970555
