sample,Passed events,Per-event weight,Expected yield,S_over_sqrtB,p_value
WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,448,1.156039603960396,517.9057425742574,2054.8287515691336,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,6674,0.009870270270270272,65.87418378378379,261.36062163021904,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,10740,0.004621016949152543,49.62972203389832,196.90953659008022,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,9464,0.00018942105263157895,1.7926808421052631,7.112591797950374,5.694186878982674e-13
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,8553,0.0001491,1.2752523,5.0596563739954075,2.1000635288125653e-07
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,7531,0.0001510909090909091,1.1378656363636364,4.5145647804576505,3.172346325502383e-06
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,5438,6.826027397260273e-05,0.37119936986301366,1.472760533543422,0.07040780882896136
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,3370,2.577e-06,0.00868449,0.034456346546796565,0.48625662603491215
