sample,0–800,1000–1200,1200–1600,1600–2000,2000–2500,2500–3000,3000–4000,4000–5000,5000–inf,800–1000
WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,17.34059405940594,190.74653465346532,34.68118811881188,2.312079207920792,1.156039603960396,0.0,1.156039603960396,0.0,0.0,270.51326732673266
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,0.0,0.0789621621621621,0.4540324324324325,1.3917081081081084,4.510713513513514,41.30708108108109,18.111945945945948,0.0,0.0197405405405405,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,0.0,0.0277261016949152,0.0831783050847457,0.2356718644067797,3.6598454237288154,34.36650305084746,11.141271864406782,0.0877993220338983,0.0277261016949152,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.0,0.0,0.0058149,0.0114807,0.0936347999999999,0.593418,0.5273667,0.032802,0.0101388,0.0005964
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.0,0.0,0.0,0.0,0.0062508947368421,0.0221622631578947,0.130889947368421,1.250178947368421,0.3831987894736842,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.0,0.0,0.0,0.0007554545454545,0.001662,0.0018130909090909,0.0695018181818181,0.8370436363636364,0.2270896363636363,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.0,0.0,0.0,0.0001365205479452,0.0008873835616438,0.0004778219178082,0.0240276164383561,0.2722219726027396,0.0734480547945205,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.0,0.0,2.577e-06,1.2885e-05,2.577e-06,9.7926e-05,0.000479322,0.003870654,0.004218549,0.0
