pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,11.853963792120302
200–250,15.949055641937152
250–300,12.484342514372202
300–350,9.441461764855514
350–550,20.982606040670362
550–750,7.005261289385769
750–950,1.976450580293549
950–1150,0.5118864812271062
1150–1350,0.0995334824608262
1350–1550,0.04265720676892552
1550–inf,0.004739689640991724
