mass_bin,count
0–100,73.74957081383123
100–200,4.8534421923755255
200–300,0.9763760660442952
300–400,0.28438137845950345
400–500,0.15167006851173517
500–600,0.11375255138380139
600–700,0.07109534461487586
700–800,0.03791751712793379
800–900,0.014219068922975173
900–1000,0.009479379281983448
1000–1500,0.04739689640991724
1500–2000,0.018958758563966897
2000–inf,0.02369844820495862
