mass_bin,count
0–100,11.518523919170335
100–200,0.7108070924499373
200–300,0.0822329927119228
300–400,0.03066542445479292
400–500,0.01563466936097757
500–600,0.008085741021449775
600–700,0.004596458588956925
700–800,0.0031202237136714896
800–900,0.0019123951793470419
900–1000,0.0017446412162464243
1000–1500,0.0036905871882135896
1500–2000,0.0005703634745421002
2000–inf,0.0011407269490842004
