mass_bin,count
0–100,12.66304050894294
100–200,0.6426342546584389
200–300,0.04430289095780269
300–400,0.014270642760446059
400–500,0.006405053946852655
500–600,0.0032622958853837244
600–700,0.002086478381058211
700–800,0.0012888350832994994
800–900,0.0008454584273246293
900–1000,0.0006074694869851771
1000–1500,0.001348603995256896
1500–2000,0.0005074923978928045
2000–inf,0.0006292036367878668
