pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.0
250–300,0.006222926267281105
300–350,0.019626152073732715
350–550,0.5586273041474654
550–750,1.0660351382488478
750–950,1.3446307603686634
950–1150,1.1708675115207372
1150–1350,0.9329602534562211
1350–1550,0.7051054147465438
1550–inf,0.7936624423963133
