mass_bin,count
0–100,11.846781281788266
100–200,1.4295217464545533
200–300,0.41060731015183977
300–400,0.07603839076885921
400–500,0.030415356307543686
500–600,0.0
600–700,0.015207678153771843
700–800,0.0
800–900,0.015207678153771843
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
