mass_bin,count
0–100,4.8600896379470155
100–200,1.1782035485932159
200–300,0.5891017742966079
300–400,0.4418263307224559
400–500,0.0
500–600,0.0
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
