mass_bin,count
0–100,0.00020454397342470855
100–200,5.2750814199003786e-05
200–300,1.6148208428266466e-05
300–400,7.535830599857683e-06
400–500,4.3061889142043905e-06
500–600,1.0765472285510976e-06
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,1.0765472285510976e-06
2000–inf,0.0
