mass_bin,count
0–100,0.0
100–200,0.0
200–300,0.0
300–400,9.479379281983448e-06
400–500,1.4219068922975173e-05
500–600,0.0
600–700,1.4219068922975173e-05
700–800,1.4219068922975173e-05
800–900,0.0
900–1000,4.739689640991724e-06
1000–1500,1.8958758563966897e-05
1500–2000,1.4219068922975173e-05
2000–inf,1.8958758563966897e-05
