mass_bin,count
0–100,0.003012701808716699
100–200,0.0004554722224471512
200–300,5.761997994813359e-05
300–400,1.9206659982711194e-05
400–500,1.0975234275834969e-05
500–600,0.0
600–700,0.0
700–800,0.0
800–900,2.7438085689587422e-06
900–1000,2.7438085689587422e-06
1000–1500,2.7438085689587422e-06
1500–2000,2.7438085689587422e-06
2000–inf,0.0
