mass_bin,count
0–100,39.816233118385036
100–200,13.62892515438879
200–300,2.979932470252425
300–400,0.787791375458246
400–500,0.2670757571906011
500–600,0.09882848030194406
600–700,0.042845579828788435
700–800,0.02433390073899831
800–900,0.013585183848152431
900–1000,0.00806153766813441
1000–1500,0.01433162252112784
1500–2000,0.0052250707108278584
2000–inf,0.0055236461800180214
