mass_bin,count
0–800,0.0
800–1000,0.0
1000–1200,0.0
1200–1600,4.3809e-05
1600–2000,4.8963e-05
2000–2500,0.000296355
2500–3000,0.00048963
3000–4000,0.002283222
4000–5000,0.010972866
5000–inf,0.013593675
