mass_bin,count
0–100,0.47293227878981636
100–200,0.028662562350897963
200–300,0.0
300–400,0.0
400–500,0.014331281175448981
500–600,0.0
600–700,0.0
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
