mass_bin,count
0–800,0.0
800–1000,0.0005964
1000–1200,0.0
1200–1600,0.0058149
1600–2000,0.0114807
2000–2500,0.09363479999999999
2500–3000,0.593418
3000–4000,0.5273667
4000–5000,0.032802
5000–inf,0.0101388
