sample,0–50,100–150,1150–1350,1350–1550,150–200,1550–inf,200–250,250–300,300–350,350–550,50–100,550–750,750–950,950–1150
WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,0.0,2.312079207920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,0.1974054054054054,8.498302702702704,0.0,0.0,8.221935135135137,0.0,8.942464864864867,7.0276324324324335,4.935135135135136,13.80850810810811,4.096162162162162,5.112800000000001,1.1449513513513516,0.0789621621621621
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,0.1524935593220339,2.39830779661017,0.0508311864406779,0.0,2.92510372881356,0.0,3.2023647457627127,4.302166779661018,4.560943728813561,15.674489491525428,0.8826142372881358,8.941667796610172,3.350237288135594,0.5914901694915256
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.0001491,0.0186374999999999,0.0269871,0.005964,0.0274343999999999,0.0026838,0.0365295,0.0369768,0.0442826999999999,0.2470587,0.0087969,0.2339378999999999,0.1857786,0.0997479
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.0020836315789473,0.044513947368421,0.0473552631578947,0.026518947368421,0.073305947368421,0.010797,0.1111901578947368,0.1181987368421052,0.1322158947368421,0.5178771578947369,0.0310650526315789,0.3714546842105263,0.1772981052631579,0.1111901578947368
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.0004532727272727,0.0252321818181818,0.059832,0.029764909090909,0.024778909090909,0.0161667272727272,0.04155,0.0462338181818181,0.0584721818181818,0.2396301818181818,0.0071012727272727,0.2644090909090909,0.2029150909090909,0.1124116363636363
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.0002047808219178,0.0048464794520547,0.0320140684931506,0.0179524520547945,0.0034812739726027,0.0128329315068493,0.0073038493150684,0.012013808219178,0.0139933561643835,0.0621168493150684,0.0014334657534246,0.0817075479452054,0.0634137945205479,0.055154301369863
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.0,4.1232e-05,0.000989568,0.000767946,9.0195e-05,0.000788562,0.000131427,0.000185544,0.000170082,0.001105533,2.0616e-05,0.001399311,0.001239537,0.00115965
