sample,Passed events,Per-event weight,Expected yield,S_over_sqrtB,p_value
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,6288,0.009870270270270272,62.06425945945947,3460.9632967546186,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,10178,0.004621016949152543,47.03271050847459,2622.741111138901,0.0
WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,2,1.156039603960396,2.312079207920792,128.93122946275207,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,9371,0.00018942105263157895,1.7750646842105262,98.98504831803986,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,7472,0.0001510909090909091,1.1289512727272728,62.9550558205844,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,6539,0.0001491,0.9749648999999999,54.36813012693963,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,5398,6.826027397260273e-05,0.3684689589041095,20.54737386488129,4.062042737402258e-94
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,3139,2.577e-06,0.008089203,0.45108787129385935,0.3259631094173635
