sample,0–800,1000–1200,1200–1600,1600–2000,2000–2500,2500–3000,3000–4000,4000–5000,5000–inf,800–1000
WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,0.0,0.0,0.0,0.0,1.156039603960396,0.0,1.156039603960396,0.0,0.0,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,0.0,0.0,0.0,0.0,3.97771891891892,40.25096216216217,17.81583783783784,0.0,0.0197405405405405,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,0.0,0.0,0.0,0.0,3.290164067796611,32.892398644067804,10.734622372881358,0.0877993220338983,0.0277261016949152,0.0
WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.0,0.0,0.0,0.0,0.0545706,0.420462,0.4569915,0.032802,0.0101388,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.0,0.0,0.0,0.0,0.0009471052631578,0.0185632631578947,0.1288063157894736,1.2441174736842104,0.3826305263157895,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.0,0.0,0.0,0.0,0.0009065454545454,0.0018130909090909,0.0670843636363636,0.8335685454545455,0.2255787272727273,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.0,0.0,0.0,0.0,0.0007508630136986,0.0004778219178082,0.0233450136986301,0.2709250273972602,0.0729702328767123,0.0
WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.0,0.0,0.0,0.0,0.0,4.3809e-05,0.000409743,0.003496989,0.004138662,0.0
