mass_bin,count
0–100,23.46067196777925
100–200,3.798866041240415
200–300,0.845830022700333
300–400,0.26355906914798016
400–500,0.10040345491351625
500–600,0.045365781233859405
600–700,0.025100863728379063
700–800,0.013586706054810686
800–900,0.006793353027405343
900–1000,0.0057570788367841885
1000–1500,0.009556750869061754
1500–2000,0.0032239641485991457
2000–inf,0.0026482562649207267
