pt_bin,count
0–50,24.388828217845596
50–100,3.652060530902418
100–150,0.41001915475576994
150–200,0.08969528827709766
200–250,0.02314345692387244
250–450,0.015198688129110259
450–650,0.0017271236510352566
650–850,0.00011514157673568377
850–1000,0.00011514157673568377
1000–1500,0.00023028315347136755
1500–2000,0.0
2000–inf,0.00023028315347136755
