sample,0–100,1000–1500,100–200,1500–2000,2000–inf,200–300,300–400,400–500,500–600,600–700,700–800,800–900,900–1000
result_WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,0.0,0.0,0.0,0.0,0.0,0.0,1010.0346020761248,202.00692041522493,0.0,0.0,202.00692041522493,0.0,0.0
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,0.0,190.85527664607704,0.0,101.65509265343674,24.33386778814562,0.0,16.198580628203448,22.390038112761207,27.71757129714812,33.54906032330136,31.82121172295966,31.53323695623604,35.56488369036668
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.0,0.6462307894736842,0.0,0.1806856578947368,0.1271273684210526,0.0,1.250674342105263,1.2312521052631578,1.061160394736842,0.8163225,0.5614792105263158,0.3978615789473684,0.2724998684210526
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.0,1.7408244260081036,0.0,2.049825969515725,5.5405018329153,0.0,0.1312388578043604,0.1097129075824812,0.1485984950800694,0.2097044182905653,0.2312303685124445,0.2166482732008489,0.3138622419448196
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.0,1.312080069124424,0.0,1.5016399769585251,2.737130184331797,0.0,0.0823341013824884,0.0895144009216589,0.1196716589861751,0.1340322580645161,0.1718485023041474,0.2374285714285714,0.2120581797235022
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.0,0.6925389972144846,0.0,0.6679331476323119,0.4309178272980501,0.0,0.0561518105849582,0.0717144846796657,0.0740278551532033,0.0963203342618384,0.0948481894150417,0.1156685236768802,0.1493175487465181
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.0,0.018774362338414,0.0,0.0099241597530387,0.0088303144896777,0.0,0.0083728882886359,0.0083132240015435,0.0085220490063669,0.0081342311402662,0.0088004823461315,0.007050329924754,0.0064238549102836
