sample,0–50,1000–1500,100–150,1500–2000,150–200,2000–inf,200–250,250–450,450–650,50–100,650–850,850–1000
result_WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,0.0,0.0,202.00692041522493,0.0,202.00692041522493,0.0,0.0,404.01384083044985,0.0,606.0207612456747,0.0,0.0
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-1300_13p6TeV,7.847312393218559,1.079905375213563,48.88371665133396,0.0,68.5379944802208,0.0,65.94622157970825,184.44783808647657,76.09733210671574,24.69383624655014,30.885293731107904,7.199369168090421
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.2577860526315789,0.0406101315789473,1.3778017105263158,0.0023542105263157,0.927558947368421,0.0,0.6550590789473684,1.3901613157894737,0.4272892105263157,1.3001127631578946,0.1206532894736842,0.0459071052631578
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.0229147212039359,1.7137433918579974,0.2534507042253521,0.3360825776577272,0.3298331082384719,0.0055550839282268,0.3812176345745707,2.452569554312175,2.553949836002316,0.0659666216476943,1.7040219949836004,0.872842562222651
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.004786866359447,1.2948473502304143,0.0646226958525345,0.0421244239631336,0.1120126728110599,0.0028721198156682,0.175677995391705,1.1890576036866358,1.4657384792626726,0.0454752304147465,1.348938940092166,0.851583525345622
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.002733983286908,0.0569930362116991,0.0258676880222841,0.002733983286908,0.0456364902506963,0.0,0.079075208913649,0.5705612813370473,0.7541587743732591,0.010725626740947,0.7699317548746518,0.1310208913649025
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.0012628940767895,0.0028937179239822,0.0128775419641134,0.0004275940574956,0.0108887323943661,4.972023924368127e-05,0.0090391394945012,0.0246015743777734,0.0130863669689369,0.0082436156666023,0.0069310013505691,0.0028439976847385
