mass_bin,count
0–100,0.00022919589600696683
100–200,4.0446334589464735e-05
200–300,1.348211152982158e-05
300–400,4.494037176607193e-06
400–500,4.494037176607193e-06
500–600,5.617546470758991e-06
600–700,2.2470185883035964e-06
700–800,0.0
800–900,0.0
900–1000,0.0
1000–1500,1.1235092941517982e-06
1500–2000,0.0
2000–inf,1.1235092941517982e-06
