pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.04804690909090909
200–250,0.08551745454545455
250–300,0.09261872727272728
300–350,0.086424
350–550,0.38558400000000004
550–750,0.4368038181818182
750–950,0.3653378181818182
950–1150,0.28435309090909094
1150–1350,0.172848
1350–1550,0.11256272727272727
1550–inf,0.09820909090909091
