mass_bin,count
0–800,0.0
800–1000,0.0004473
1000–1200,0.0019383
1200–1600,0.015059099999999999
1600–2000,0.057552599999999995
2000–2500,0.1860768
2500–3000,0.9971808
3000–4000,1.0173093
4000–5000,0.0659022
5000–inf,0.020724899999999997
