pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.0
250–300,0.14144045111379258
300–350,0.0
350–550,3.394570826731022
550–750,6.223379849006873
750–950,2.1216067667068885
950–1150,0.0
1150–1350,0.0
1350–1550,0.0
1550–inf,0.0
