mass_bin,count
0–100,0.00021035123700323494
100–200,6.085633271791702e-05
200–300,1.0583710037898613e-05
300–400,0.0
400–500,1.3229637547373266e-06
500–600,0.0
600–700,0.0
700–800,2.6459275094746532e-06
800–900,0.0
900–1000,0.0
1000–1500,0.0
1500–2000,0.0
2000–inf,0.0
