mass_bin,count
0–800,1.4913291611026218
800–1000,2.6512518419602165
1000–1200,2.9495176741807407
1200–1600,3.7117525787443033
1600–2000,1.822735641347649
2000–2500,0.8285162006125677
2500–3000,0.19884388814701626
3000–4000,0.13256259209801083
4000–5000,0.0
5000–inf,0.03314064802450271
