pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.0
250–300,0.1478725423728814
300–350,0.3974074576271187
350–550,9.468463728813562
550–750,15.323292203389833
750–950,12.61075525423729
950–1150,6.252235932203392
1150–1350,2.4676230508474584
1350–1550,0.3511972881355933
1550–inf,0.01386305084745763
