mass_bin,count
0–100,4.960595916772618
100–200,0.3010654361148467
200–300,0.048475643319856404
300–400,0.016432421464358103
400–500,0.004929726439307431
500–600,0.0019953654635291983
600–700,0.0024648632196537157
700–800,0.001525867707404681
800–900,0.0012911188293424224
900–1000,0.0003521233170933879
1000–1500,0.001525867707404681
1500–2000,0.0003521233170933879
2000–inf,0.0007042466341867759
